TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T266492_2.00	F266_2.00	TS12_2.00	M00878_2.00	MS21_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	KAN1	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266492_2.00	F266_2.00	TS12_2.00	M00881_2.00	MS21_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	KAN4	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266492_2.00	F266_2.00	TS12_2.00	M01268_2.00	MS57_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH11557	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266492_2.00	F266_2.00	TS12_2.00	M02308_2.00	MS64_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7135	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266492_2.00	F266_2.00	TS12_2.00	M07018_2.00	MS46_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	KAN2_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266492_2.00	F266_2.00	TS12_2.00	M07019_2.00	MS46_2.00	AT4G17695	KAN3	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	KAN2_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266493_2.00	F266_2.00	TS12_2.00	M07106_2.00	MS46_2.00	AT4G17785	MYB39	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB39_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266493_2.00	F266_2.00	TS12_2.00	M07107_2.00	MS46_2.00	AT4G17785	MYB39	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB39_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266494_2.00	F266_2.00	TS12_2.00	M02300_2.00	MS64_2.00	AT4G18020	APRR2	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7102	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266495_2.00	F266_2.00	TS12_2.00	M02301_2.00	MS64_2.00	AT4G18770	MYB98	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8148	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266495_2.00	F266_2.00	TS12_2.00	M07108_2.00	MS46_2.00	AT4G18770	MYB98	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB98_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M01286_2.00	MS57_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH11305	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07005_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB58_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07006_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB58_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07061_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB107_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07062_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB107_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07104_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB74_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07105_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB74_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07106_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB39_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07107_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB39_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07109_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB41_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07123_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB92_100ng20cy_b	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07124_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB92_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07140_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB49_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266496_2.00	F266_2.00	TS12_2.00	M07141_2.00	MS46_2.00	AT4G21440	ATMYB102	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB49_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M01281_2.00	MS57_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH11255	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M07002_2.00	MS46_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB61_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M07003_2.00	MS46_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB61_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M07127_2.00	MS46_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB43_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M07151_2.00	MS46_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB99_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266497_2.00	F266_2.00	TS12_2.00	M07152_2.00	MS46_2.00	AT4G22680	MYB85	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB99_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266498_2.00	F266_2.00	TS12_2.00	M00876_2.00	MS21_2.00	AT4G25560	LAF1	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB55	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266498_2.00	F266_2.00	TS12_2.00	M07005_2.00	MS46_2.00	AT4G25560	LAF1	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB58_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266498_2.00	F266_2.00	TS12_2.00	M07006_2.00	MS46_2.00	AT4G25560	LAF1	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB58_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266498_2.00	F266_2.00	TS12_2.00	M07102_2.00	MS46_2.00	AT4G25560	LAF1	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB55_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266498_2.00	F266_2.00	TS12_2.00	M07103_2.00	MS46_2.00	AT4G25560	LAF1	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB55_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M01076_2.00	MS56_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7084	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M02306_2.00	MS64_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH8204	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M02703_2.00	MS31_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MA0034.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M02704_2.00	MS31_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MA0054.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M07051_2.00	MS46_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB101_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M07052_2.00	MS46_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB101_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M07076_2.00	MS46_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB65_col200_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M07077_2.00	MS46_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB65_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M07120_2.00	MS46_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB33_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M11055_2.00	MS59_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$GAMYB_Q2	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M11061_2.00	MS59_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$GAMYB_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M11070_2.00	MS59_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$MYBPH3_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M11071_2.00	MS59_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$MYBPH3_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266499_2.00	F266_2.00	TS12_2.00	M11076_2.00	MS59_2.00	AT4G26930	MYB97	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$MYBAS1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266500_2.00	F266_2.00	TS12_2.00	M07109_2.00	MS46_2.00	AT4G28110	AtMYB41	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB41_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266501_2.00	F266_2.00	TS12_2.00	M02302_2.00	MS64_2.00	AT4G28610	PHR1	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7249	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266502_2.00	F266_2.00	TS12_2.00	M02702_2.00	MS31_2.00	AT4G31920	ARR10	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MA0121.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266502_2.00	F266_2.00	TS12_2.00	M11045_2.00	MS59_2.00	AT4G31920	ARR10	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$ARR10_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266503_2.00	F266_2.00	TS12_2.00	M07110_2.00	MS46_2.00	AT4G32730	PC-MYB1	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB3R1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266503_2.00	F266_2.00	TS12_2.00	M07111_2.00	MS46_2.00	AT4G32730	PC-MYB1	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB3R1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M00871_2.00	MS21_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB52	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M07007_2.00	MS46_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB52_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M07031_2.00	MS46_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB105_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M07032_2.00	MS46_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB105_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M07130_2.00	MS46_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB56_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266504_2.00	F266_2.00	TS12_2.00	M07131_2.00	MS46_2.00	AT4G33450	ATMYB69	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB56_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266505_2.00	F266_2.00	TS12_2.00	M02288_2.00	MS64_2.00	AT4G34990	MYB32	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7125	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266505_2.00	F266_2.00	TS12_2.00	M02303_2.00	MS64_2.00	AT4G34990	MYB32	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7075	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266505_2.00	F266_2.00	TS12_2.00	M07010_2.00	MS46_2.00	AT4G34990	MYB32	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB51_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266505_2.00	F266_2.00	TS12_2.00	M07065_2.00	MS46_2.00	AT4G34990	MYB32	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	BOS1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266505_2.00	F266_2.00	TS12_2.00	M07115_2.00	MS46_2.00	AT4G34990	MYB32	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB4_col200_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266506_2.00	F266_2.00	TS12_2.00	M07112_2.00	MS46_2.00	AT4G37180	HHO5	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	AT4G37180_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266506_2.00	F266_2.00	TS12_2.00	M07113_2.00	MS46_2.00	AT4G37180	HHO5	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	AT4G37180_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266507_2.00	F266_2.00	TS12_2.00	M07114_2.00	MS46_2.00	AT4G37260	MYB73	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB73_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266508_2.00	F266_2.00	TS12_2.00	M02700_2.00	MS31_2.00	AT4G37780	MYB87	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MA0576.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266508_2.00	F266_2.00	TS12_2.00	M11043_2.00	MS59_2.00	AT4G37780	MYB87	Arabidopsis_thaliana	I	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	P$ATMYB84_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266509_2.00	F266_2.00	TS12_2.00	M02303_2.00	MS64_2.00	AT4G38620	MYB4	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	pTH7075	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266509_2.00	F266_2.00	TS12_2.00	M07115_2.00	MS46_2.00	AT4G38620	MYB4	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB4_col200_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266510_2.00	F266_2.00	TS12_2.00	.	.	AT5G01200	AT5G01200	Arabidopsis_thaliana	N	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266511_2.00	F266_2.00	TS12_2.00	M07116_2.00	MS46_2.00	AT5G02320	MYB3R5	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	MYB3R5_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T266512_2.00	F266_2.00	TS12_2.00	M07117_2.00	MS46_2.00	AT5G02840	RVE4	Arabidopsis_thaliana	D	Myb/SANT	Myb_DNA-binding	1	0.660512459559739	LCL1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
